"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"7689","1","15","Low","2","-1.05","Low","2","-2.68","Low",0,0,1,0,"7310_2013-02-02"
"7690","1","13","Low","1","-2.35","Low","1","-4.01","Low",0,0,0,0,"7311_2013-02-04"
"7691","4","21","Low","8","0.16","High","6","-1.63","Medium",1,1,1,1,"7312_2014-04-06"
"7692","1","12","Low","2","-1.24","Low","3","-2.44","Low",0,0,0,0,"7313_2014-04-09"
"7693","1","14","Low","1","-1.78","Low","1","-3.19","Low",0,0,-1,0,"7314_2013-12-17"
"7694","1","13","Low","5","-0.35","Medium","4","-2.09","Low",1,0,1,0,"7315_2014-04-15"
"7695","5","23","Medium","3","-0.82","Low","1","-3.22","Low",0,0,0,0,"7316_2013-01-28"
"7696","3","20","Low","7","-0.06","Medium","6","-1.64","Medium",0,0,0,0,"7317_2013-01-03"
"7697","6","24","Medium","3","-0.8","Low","3","-2.32","Low",0,0,0,0,"7318_2013-05-23"
"7698","1","14","Low","4","-0.63","Low","4","-2.17","Low",1,0,1,0,"7319_2013-02-07"
"7699","2","16","Low","8","0.19","High","6","-1.65","Medium",1,0,1,0,"7320_2013-05-08"
"7700","2","16","Low","5","-0.38","Medium","6","-1.57","Medium",0,0,0,0,"7321_2013-01-31"
"7701","1","11","Low","3","-0.93","Low","5","-1.8","Medium",1,0,1,0,"7322_2014-11-23"
"7702","8","28","High","5","-0.46","Medium","9","-0.88","High",1,0,1,0,"7323_2014-10-22"
"7703","1","13","Low","1","-1.59","Low","2","-2.88","Low",0,0,0,0,"7324_2013-01-19"
"7704","1","13","Low","3","-1.24","Low","3","-2.53","Low",0,0,0,0,"7325_2014-07-02"
"7705","1","15","Low","8","0.12","High","7","-1.41","Medium",0,0,1,0,"7326_2013-02-02"
"7706","2","17","Low","1","-1.7","Low","1","-3.21","Low",0,0,1,1,"7327_2013-05-12"
"7707","4","21","Low","6","-0.23","Medium","4","-2.15","Low",1,1,1,1,"7328_2013-05-25"
"7708","10","34","High","9","0.3","High","5","-1.94","Medium",0,0,0,0,"7329_2014-09-16"
"7709","2","16","Low","2","-1.4","Low","2","-2.79","Low",1,1,1,0,"7330_2013-08-23"
"7710","2","17","Low","3","-1.11","Low","2","-2.79","Low",0,0,NA,NA,"7330_2013-11-01"
"7711","2","17","Low","6","-0.48","Medium","4","-2.14","Low",1,1,1,0,"7331_2014-10-31"
"7712","5","22","Medium","1","-1.7","Low","1","-3.56","Low",1,0,1,0,"7332_2014-11-11"
"7713","5","22","Medium","5","-0.34","Medium","2","-2.72","Low",0,0,-1,0,"7333_2014-10-14"
"7714","4","21","Low","10","0.97","High","7","-1.39","Medium",1,0,1,1,"7334_2013-03-01"
"7715","2","17","Low","6","-0.22","Medium","5","-1.76","Medium",1,0,1,0,"7335_2014-06-18"
"7716","1","12","Low","2","-1.13","Low","2","-2.85","Low",0,0,0,0,"7336_2013-09-19"
"7717","1","11","Low","1","-1.59","Low","2","-2.88","Low",0,0,0,0,"7337_2013-02-02"
"7718","1","15","Low","10","0.74","High","7","-1.32","Medium",1,1,1,1,"7338_2013-12-05"
"7719","3","20","Low","6","-0.13","Medium","5","-1.75","Medium",1,0,1,0,"7339_2014-08-01"
"7720","2","16","Low","4","-0.84","Low","2","-2.59","Low",1,1,1,0,"7340_2014-05-19"
"7721","1","15","Low","5","-0.46","Medium","5","-1.86","Medium",1,0,1,0,"7341_2013-12-21"
"7722","2","16","Low","1","-2.06","Low","1","-3.58","Low",1,1,1,0,"7342_2014-02-04"
"7723","1","11","Low","3","-0.91","Low","4","-2.08","Low",0,0,0,0,"7343_2013-03-20"
"7724","1","13","Low","5","-0.47","Medium","5","-1.95","Medium",1,0,1,1,"7344_2013-02-11"
"7725","2","16","Low","4","-0.61","Low","5","-1.75","Medium",1,0,1,0,"7345_2013-11-01"
"7726","1","13","Low","1","-1.7","Low","2","-2.8","Low",0,0,0,0,"7346_2014-10-13"
"7727","5","22","Medium","7","-0.28","Medium","5","-1.86","Medium",0,0,0,0,"7347_2013-08-22"
"7728","3","18","Low","6","-0.4","Medium","4","-2.07","Low",0,0,NA,NA,"7347_2014-06-16"
"7729","2","17","Low","2","-1.16","Low","1","-3.18","Low",0,0,0,0,"7348_2013-03-28"
"7730","7","26","Medium","6","-0.16","Medium","5","-1.84","Medium",0,0,0,0,"7349_2014-10-25"
"7731","3","20","Low","4","-0.63","Low","3","-2.29","Low",0,0,0,0,"7350_2014-08-27"
"7732","2","16","Low","5","-0.38","Medium","1","-3.12","Low",0,0,0,0,"7351_2013-09-22"
"7733","6","24","Medium","5","-0.41","Medium","2","-2.78","Low",0,0,0,0,"7352_2014-08-09"
"7734","4","21","Low","5","-0.79","Medium","3","-2.43","Low",0,0,0,0,"7353_2014-08-06"
"7735","1","13","Low","2","-1.51","Low","1","-3.45","Low",0,0,0,0,"7354_2013-10-30"
"7736","2","16","Low","3","-1.22","Low","1","-3.13","Low",0,0,0,0,"7355_2013-08-05"
"7737","1","15","Low","6","-0.13","Medium","7","-1.44","Medium",1,0,1,0,"7356_2013-09-05"
"7738","1","13","Low","3","-1.08","Low","2","-2.79","Low",0,0,0,0,"7357_2014-08-13"
"7739","1","15","Low","4","-0.6","Low","3","-2.34","Low",0,0,0,0,"7358_2013-12-20"
"7740","1","11","Low","4","-0.56","Low","6","-1.71","Medium",0,0,0,0,"7359_2013-12-25"
"7741","1","13","Low","4","-0.99","Low","3","-2.29","Low",0,0,0,0,"7360_2013-10-07"
"7742","8","30","High","3","-0.89","Low","3","-2.35","Low",0,0,0,0,"7361_2013-04-30"
"7743","8","27","High","9","0.4","High","8","-1.04","High",1,1,1,0,"7362_2013-09-04"
"7744","1","15","Low","3","-1.28","Low","1","-3.76","Low",0,0,0,0,"7363_2014-06-16"
"7745","1","15","Low","1","-1.69","Low","1","-2.96","Low",0,0,0,0,"7364_2014-09-19"
"7746","1","15","Low","3","-0.88","Low","2","-2.72","Low",0,0,0,0,"7365_2013-05-22"
"7747","1","15","Low","1","-2.48","Low","1","-4.02","Low",0,0,0,0,"7366_2014-07-08"
"7748","8","27","High","9","0.27","High","6","-1.62","Medium",0,0,0,0,"7367_2014-04-23"
"7749","6","23","Medium","9","0.41","High","7","-1.39","Medium",0,0,0,0,"7368_2013-01-30"
"7750","8","30","High","9","0.31","High","6","-1.69","Medium",0,0,NA,NA,"7368_2013-09-06"
"7751","1","14","Low","6","-0.24","Medium","3","-2.24","Low",1,0,1,0,"7369_2013-08-16"
"7752","5","23","Medium","7","-0.03","Medium","5","-1.76","Medium",0,0,1,1,"7370_2013-03-24"
"7753","2","17","Low","1","-1.42","Low","3","-2.53","Low",0,0,0,0,"7371_2014-06-30"
"7754","1","11","Low","1","-2.36","Low","1","-3.87","Low",0,0,-1,0,"7372_2013-03-18"
"7755","9","32","High","9","0.37","High","7","-1.27","Medium",1,0,1,1,"7373_2013-02-02"
"7756","5","22","Medium","3","-0.76","Low","4","-2.01","Low",0,0,0,0,"7374_2014-09-18"
"7757","1","15","Low","4","-0.68","Low","5","-1.94","Medium",1,0,1,0,"7375_2014-06-19"
"7758","2","17","Low","8","-0.06","High","5","-1.94","Medium",0,0,-1,0,"7376_2013-05-01"
"7759","5","22","Medium","1","-1.52","Low","2","-2.94","Low",0,0,0,0,"7377_2014-09-12"
"7760","3","19","Low","2","-1.21","Low","1","-3.2","Low",0,0,0,0,"7378_2014-10-30"
"7761","2","17","Low","2","-1.3","Low","3","-2.28","Low",0,0,0,0,"7379_2014-06-26"
"7762","2","16","Low","6","-0.29","Medium","5","-1.77","Medium",1,0,1,0,"7380_2013-02-17"
"7763","1","15","Low","6","-0.49","Medium","1","-3","Low",0,0,0,0,"7381_2013-11-24"
"7764","5","23","Medium","7","0.04","Medium","8","-1.19","High",1,0,1,0,"7382_2013-09-21"
"7765","1","13","Low","3","-0.81","Low","5","-1.88","Medium",1,0,1,0,"7383_2013-02-26"
"7766","2","17","Low","7","0.07","Medium","7","-1.3","Medium",0,0,0,0,"7384_2013-08-10"
"7767","1","12","Low","1","-2.45","Low","1","-4.04","Low",1,0,1,0,"7385_2014-01-16"
"7768","1","13","Low","7","-0.12","Medium","6","-1.53","Medium",1,0,1,0,"7386_2013-02-14"
"7769","7","27","Medium","6","-0.19","Medium","3","-2.33","Low",0,0,0,0,"7387_2013-10-23"
"7770","1","11","Low","1","-1.69","Low","1","-3.06","Low",0,0,0,0,"7388_2013-09-12"
"7771","4","21","Low","3","-1.11","Low","1","-3.29","Low",0,0,-1,0,"7389_2014-12-10"
"7772","1","13","Low","1","-2.32","Low","1","-3.89","Low",0,0,0,0,"7390_2014-05-23"
"7773","3","19","Low","9","0.4","High","9","-0.68","High",1,1,1,1,"7391_2013-12-31"
"7774","2","17","Low","9","0.55","High","9","-0.76","High",1,1,NA,NA,"7391_2014-04-21"
"7775","3","20","Low","3","-0.9","Low","1","-3.71","Low",0,0,0,0,"7392_2013-09-09"
"7776","2","17","Low","10","0.91","High","10","-0.41","High",1,1,1,1,"7393_2014-03-27"
"7777","2","17","Low","1","-1.42","Low","2","-2.65","Low",0,0,0,0,"7394_2013-12-04"
"7778","8","29","High","10","0.79","High","9","-0.9","High",1,0,1,0,"7395_2014-10-23"
"7779","5","22","Medium","1","-2.11","Low","1","-4.04","Low",0,0,0,0,"7396_2014-03-05"
"7780","2","16","Low","10","0.88","High","9","-0.76","High",0,0,0,0,"7397_2014-06-11"
"7781","3","18","Low","1","-1.95","Low","1","-3.57","Low",0,0,0,0,"7398_2014-05-16"
"7782","3","18","Low","2","-1.44","Low","2","-2.74","Low",0,0,0,0,"7399_2013-05-14"
"7783","1","15","Low","3","-1.08","Low","2","-2.72","Low",0,0,0,0,"7400_2013-08-29"
"7784","1","13","Low","1","-2.12","Low","1","-3.67","Low",0,0,0,0,"7401_2014-12-10"
"7785","5","22","Medium","6","-0.31","Medium","3","-2.34","Low",1,0,1,0,"7402_2014-02-01"
"7786","1","14","Low","6","-0.27","Medium","3","-2.31","Low",1,0,1,0,"7403_2013-04-12"
"7787","3","19","Low","6","-0.26","Medium","3","-2.41","Low",0,0,0,0,"7404_2014-10-23"
"7788","4","20","Low","10","0.94","High","8","-1.13","High",1,0,1,0,"7405_2013-04-10"
"7789","5","23","Medium","9","0.32","High","9","-0.9","High",1,1,1,1,"7406_2013-03-23"
"7790","3","19","Low","8","0.18","High","8","-1.04","High",1,0,NA,NA,"7406_2014-06-07"
"7791","3","20","Low","3","-0.85","Low","2","-2.81","Low",0,0,-1,0,"7407_2013-07-17"
"7792","9","33","High","6","-0.22","Medium","2","-2.56","Low",0,0,0,0,"7408_2014-11-05"
"7793","1","12","Low","4","-0.94","Low","3","-2.44","Low",1,0,1,0,"7409_2013-10-07"
"7794","3","20","Low","2","-1.12","Low","2","-2.78","Low",0,0,0,0,"7410_2013-04-03"
"7795","6","25","Medium","9","0.56","High","8","-1.06","High",0,0,1,0,"7411_2013-02-28"
"7796","1","11","Low","2","-1.28","Low","2","-2.8","Low",1,0,1,1,"7412_2014-10-26"
"7797","1","15","Low","7","0.01","Medium","5","-1.81","Medium",1,1,1,0,"7413_2014-10-17"
"7798","1","13","Low","4","-0.74","Low","6","-1.72","Medium",0,0,0,0,"7414_2014-10-03"
"7799","1","14","Low","1","-1.93","Low","1","-3.74","Low",0,0,0,0,"7415_2014-03-23"
"7800","1","15","Low","1","-1.43","Low","2","-2.6","Low",0,0,0,0,"7416_2014-02-11"
"7801","3","19","Low","5","-0.62","Medium","1","-3.29","Low",0,0,0,0,"7417_2013-01-27"
"7802","7","26","Medium","2","-1.52","Low","1","-3.03","Low",0,0,0,0,"7418_2014-04-07"
"7803","1","14","Low","7","0","Medium","7","-1.36","Medium",0,0,0,0,"7419_2013-02-24"
"7804","1","12","Low","2","-1.17","Low","3","-2.55","Low",1,0,1,1,"7420_2013-02-26"
"7805","5","22","Medium","4","-0.74","Low","2","-2.7","Low",0,0,0,0,"7421_2014-02-19"
"7806","1","14","Low","4","-0.67","Low","6","-1.7","Medium",0,0,0,0,"7422_2013-04-20"
"7807","10","38","High","7","0.02","Medium","7","-1.39","Medium",1,1,1,0,"7423_2013-02-04"
"7808","1","12","Low","1","-1.8","Low","1","-3.23","Low",0,0,0,0,"7424_2013-04-27"
"7809","1","11","Low","2","-1.35","Low","3","-2.41","Low",0,0,0,0,"7425_2013-12-12"
"7810","2","17","Low","6","-0.26","Medium","7","-1.42","Medium",0,0,0,0,"7426_2013-09-04"
"7811","3","18","Low","8","0.11","High","7","-1.28","Medium",0,0,1,0,"7427_2013-01-12"
"7812","1","12","Low","1","-2.85","Low","1","-4.44","Low",0,0,-1,0,"7428_2013-05-11"
"7813","1","14","Low","8","0.15","High","7","-1.42","Medium",1,0,1,0,"7429_2014-11-05"
"7814","1","15","Low","2","-1.36","Low","2","-2.67","Low",0,0,0,0,"7430_2014-05-16"
"7815","1","11","Low","3","-0.9","Low","5","-1.96","Medium",0,0,0,0,"7431_2014-09-23"
"7816","1","13","Low","5","-0.51","Medium","3","-2.29","Low",0,0,0,0,"7432_2013-04-29"
"7817","4","21","Low","10","0.62","High","9","-0.95","High",0,0,0,0,"7433_2014-11-12"
"7818","1","11","Low","4","-0.65","Low","5","-1.9","Medium",0,0,0,0,"7434_2013-08-23"
"7819","2","16","Low","4","-0.82","Low","2","-2.79","Low",0,0,0,0,"7435_2013-04-08"
"7820","3","19","Low","1","-1.54","Low","1","-3.03","Low",0,0,0,0,"7436_2014-07-17"
"7821","10","35","High","10","0.57","High","3","-2.38","Low",1,1,1,0,"7437_2014-08-22"
"7822","3","19","Low","1","-2.15","Low","1","-3.76","Low",0,0,0,0,"7438_2014-12-10"
"7823","2","17","Low","4","-0.55","Low","1","-3.12","Low",1,0,1,0,"7439_2014-06-20"
"7824","5","23","Medium","6","-0.2","Medium","2","-2.82","Low",0,0,0,0,"7440_2013-08-09"
"7825","1","15","Low","4","-0.69","Low","5","-1.91","Medium",0,0,1,0,"7441_2013-02-06"
"7826","1","14","Low","5","-0.5","Medium","4","-2.18","Low",1,0,1,0,"7442_2013-05-10"
"7827","2","16","Low","2","-1.31","Low","2","-2.65","Low",0,0,0,0,"7443_2013-08-02"
"7828","1","15","Low","5","-0.4","Medium","5","-1.96","Medium",0,0,1,0,"7444_2013-02-01"
"7829","5","22","Medium","8","0.13","High","8","-1.2","High",1,1,1,0,"7445_2013-08-15"
"7830","2","16","Low","1","-2.42","Low","1","-3.81","Low",0,0,0,0,"7446_2014-03-17"
"7831","1","15","Low","7","-0.28","Medium","5","-1.78","Medium",0,0,1,0,"7447_2013-03-11"
"7832","4","21","Low","3","-1.28","Low","1","-3.04","Low",0,0,0,0,"7448_2014-02-17"
"7833","10","34","High","9","0.39","High","5","-1.74","Medium",1,0,1,0,"7449_2013-10-23"
"7834","5","23","Medium","9","0.35","High","8","-1.12","High",1,0,1,0,"7450_2013-02-25"
"7835","3","18","Low","1","-2.03","Low","1","-3.83","Low",0,0,0,0,"7451_2013-02-20"
"7836","1","14","Low","3","-0.88","Low","7","-1.48","Medium",0,0,0,0,"7452_2014-08-16"
"7837","1","13","Low","3","-0.93","Low","3","-2.31","Low",0,0,0,0,"7453_2013-08-29"
"7838","7","26","Medium","2","-1.07","Low","2","-2.88","Low",1,1,1,0,"7454_2013-09-13"
"7839","8","30","High","4","-0.74","Low","2","-2.67","Low",0,0,NA,NA,"7454_2014-09-14"
"7840","1","14","Low","7","-0.03","Medium","7","-1.4","Medium",0,0,0,0,"7455_2013-01-09"
"7841","2","17","Low","10","0.74","High","9","-0.7","High",0,0,0,0,"7456_2014-01-15"
"7842","3","19","Low","7","0.04","Medium","6","-1.57","Medium",1,1,1,0,"7457_2013-09-26"
"7843","3","20","Low","7","-0.02","Medium","7","-1.49","Medium",1,1,NA,NA,"7457_2013-10-29"
"7844","2","17","Low","10","0.49","High","4","-2.02","Low",0,0,-1,0,"7458_2013-02-02"
"7845","2","17","Low","8","0.15","High","7","-1.37","Medium",1,1,1,0,"7459_2013-04-02"
"7846","3","19","Low","7","-0.03","Medium","7","-1.36","Medium",1,1,NA,NA,"7459_2013-12-17"
"7847","2","17","Low","5","-0.42","Medium","6","-1.61","Medium",1,1,1,0,"7460_2014-12-31"
"7848","7","26","Medium","4","-0.74","Low","2","-2.64","Low",0,0,0,0,"7461_2014-12-14"
"7849","1","14","Low","2","-1.22","Low","1","-3.47","Low",1,0,1,0,"7462_2014-11-16"
"7850","1","15","Low","2","-1.24","Low","1","-3.87","Low",0,0,0,0,"7463_2014-11-17"
"7851","1","14","Low","6","-0.25","Medium","5","-1.75","Medium",1,1,1,0,"7464_2013-07-18"
"7852","1","11","Low","3","-0.81","Low","6","-1.66","Medium",0,0,0,0,"7465_2013-03-06"
"7853","1","13","Low","2","-1.15","Low","3","-2.45","Low",0,0,0,0,"7466_2013-03-23"
"7854","1","13","Low","4","-0.88","Low","5","-1.76","Medium",0,0,0,0,"7467_2013-08-30"
"7855","9","33","High","7","-0.04","Medium","8","-1.06","High",1,0,1,0,"7468_2014-10-31"
"7856","2","17","Low","5","-0.48","Medium","4","-2.17","Low",1,1,1,0,"7469_2014-08-29"
"7857","10","39","High","8","0.2","High","3","-2.24","Low",0,0,-1,0,"7470_2014-08-06"
"7858","3","18","Low","8","0.2","High","8","-1.04","High",1,0,0,0,"7471_2014-04-26"
"7859","1","11","Low","1","-2.96","Low","1","-4.63","Low",0,0,0,0,"7472_2013-03-18"
"7860","2","16","Low","9","0.32","High","8","-1.17","High",0,0,-1,0,"7473_2014-05-03"
"7861","2","17","Low","9","0.6","High","7","-1.32","Medium",0,0,NA,NA,"7473_2014-11-05"
"7862","6","24","Medium","7","0.04","Medium","4","-2.07","Low",0,0,0,0,"7474_2013-11-22"
"7863","1","15","Low","1","-2.24","Low","1","-3.79","Low",0,0,0,0,"7475_2013-08-28"
"7864","3","20","Low","4","-0.52","Low","1","-3.18","Low",0,0,0,0,"7476_2013-09-22"
"7865","2","17","Low","8","0.09","High","5","-1.9","Medium",0,0,0,0,"7477_2013-02-12"
"7866","3","20","Low","6","-0.14","Medium","2","-2.61","Low",1,0,1,0,"7478_2014-10-08"
"7867","3","20","Low","10","0.63","High","7","-1.46","Medium",0,0,0,0,"7479_2013-03-31"
"7868","3","20","Low","1","-1.4","Low","1","-3.54","Low",0,0,0,0,"7480_2014-03-25"
"7869","1","14","Low","8","0.1","High","7","-1.41","Medium",1,1,1,1,"7481_2013-04-10"
"7870","1","12","Low","4","-0.61","Low","5","-1.89","Medium",1,1,1,1,"7482_2014-04-09"
"7871","7","26","Medium","9","0.43","High","5","-1.77","Medium",0,0,-1,0,"7483_2014-02-16"
"7872","2","16","Low","7","-0.32","Medium","5","-1.89","Medium",1,1,1,0,"7484_2013-04-21"
"7873","1","11","Low","1","-2.04","Low","1","-3.52","Low",1,1,1,1,"7485_2013-12-28"
"7874","3","19","Low","7","-0.01","Medium","4","-2.15","Low",0,0,0,0,"7486_2014-08-19"
"7875","1","15","Low","5","-0.43","Medium","1","-3.11","Low",0,0,0,0,"7487_2013-09-15"
"7876","6","24","Medium","8","0.15","High","7","-1.32","Medium",1,1,1,1,"7488_2013-12-19"
"7877","2","17","Low","10","0.68","High","9","-0.73","High",0,0,NA,NA,"7488_2014-11-12"
"7878","1","13","Low","3","-0.88","Low","5","-1.84","Medium",0,0,-1,0,"7489_2014-05-02"
"7879","7","25","Medium","5","-0.67","Medium","3","-2.5","Low",0,0,0,0,"7490_2013-02-02"
"7880","1","12","Low","8","0.11","High","8","-1.08","High",0,0,0,0,"7491_2014-06-15"
"7881","3","18","Low","3","-0.81","Low","2","-2.66","Low",0,0,0,0,"7492_2014-09-22"
"7882","3","19","Low","6","-0.44","Medium","6","-1.59","Medium",1,1,1,0,"7493_2013-11-15"
"7883","1","14","Low","8","0.16","High","5","-1.92","Medium",0,0,-1,0,"7494_2013-09-13"
"7884","5","22","Medium","8","0.1","High","3","-2.51","Low",0,0,1,1,"7495_2013-02-19"
"7885","3","18","Low","9","0.39","High","7","-1.32","Medium",0,0,0,0,"7496_2013-10-20"
"7886","4","21","Low","8","0.1","High","7","-1.38","Medium",1,0,1,0,"7497_2014-02-28"
"7887","3","19","Low","8","0.14","High","7","-1.26","Medium",0,0,NA,NA,"7497_2014-03-06"
"7888","5","22","Medium","9","0.39","High","7","-1.4","Medium",0,0,-1,0,"7498_2013-10-15"
"7889","2","16","Low","1","-1.43","Low","1","-3.31","Low",0,0,1,0,"7499_2013-10-21"
"7890","4","21","Low","3","-1.1","Low","4","-2.03","Low",0,0,0,0,"7500_2013-09-04"
"7891","1","12","Low","4","-1","Low","3","-2.46","Low",0,0,0,0,"7501_2014-10-07"
"7892","5","22","Medium","4","-0.66","Low","2","-2.94","Low",1,1,1,0,"7502_2014-11-25"
"7893","1","11","Low","2","-1.37","Low","3","-2.49","Low",0,0,0,0,"7503_2013-12-06"
"7894","1","15","Low","1","-2.11","Low","1","-3.55","Low",0,0,0,0,"7504_2014-12-29"
"7895","8","27","High","4","-0.96","Low","2","-2.59","Low",0,0,0,0,"7505_2014-07-14"
"7896","1","12","Low","2","-1.15","Low","2","-2.64","Low",0,0,0,0,"7506_2014-11-07"
"7897","2","16","Low","1","-2.08","Low","1","-3.71","Low",0,0,0,0,"7507_2014-07-07"
"7898","1","13","Low","1","-1.99","Low","1","-3.45","Low",0,0,0,0,"7508_2013-10-21"
"7899","1","13","Low","4","-0.58","Low","6","-1.6","Medium",0,0,-1,0,"7509_2013-10-24"
"7900","1","12","Low","1","-1.48","Low","1","-2.95","Low",0,0,0,0,"7510_2013-05-07"
"7901","1","11","Low","7","-0.07","Medium","7","-1.36","Medium",1,1,1,1,"7511_2014-11-09"
"7902","1","13","Low","3","-0.79","Low","5","-1.9","Medium",1,0,0,0,"7512_2014-05-16"
"7903","1","14","Low","6","-0.18","Medium","8","-1.07","High",1,0,1,0,"7513_2014-11-07"
"7904","3","19","Low","5","-0.34","Medium","1","-3.05","Low",0,0,0,0,"7514_2013-03-26"
"7905","3","18","Low","9","0.41","High","8","-1.23","High",1,0,1,0,"7515_2014-04-17"
"7906","4","21","Low","8","0.18","High","6","-1.52","Medium",1,0,1,0,"7516_2014-03-18"
"7907","1","12","Low","1","-2.07","Low","1","-3.58","Low",0,0,0,0,"7517_2013-03-23"
"7908","1","11","Low","1","-1.43","Low","2","-2.6","Low",0,0,0,0,"7518_2014-04-14"
"7909","1","15","Low","5","-0.51","Medium","2","-2.64","Low",0,0,0,0,"7519_2013-02-20"
"7910","1","12","Low","6","-0.37","Medium","5","-1.76","Medium",0,0,0,0,"7520_2013-03-10"
"7911","1","12","Low","2","-1.19","Low","3","-2.4","Low",0,0,0,0,"7521_2014-10-06"
"7912","2","16","Low","2","-1.35","Low","1","-2.95","Low",1,1,1,0,"7522_2014-03-07"
"7913","2","17","Low","1","-1.39","Low","2","-2.65","Low",1,1,1,1,"7523_2014-10-05"
"7914","3","19","Low","2","-1.42","Low","1","-3.13","Low",0,0,0,0,"7524_2013-09-09"
"7915","1","13","Low","4","-0.68","Low","4","-2.23","Low",0,0,0,0,"7525_2013-07-09"
"7916","7","26","Medium","3","-0.78","Low","5","-1.76","Medium",1,0,1,0,"7526_2013-01-15"
"7917","2","17","Low","1","-1.53","Low","2","-2.93","Low",0,0,0,0,"7527_2014-05-08"
"7918","3","20","Low","7","0.04","Medium","4","-2.1","Low",0,0,0,0,"7528_2014-07-27"
"7919","1","13","Low","6","-0.48","Medium","4","-2.12","Low",0,0,0,0,"7529_2014-12-27"
"7920","6","24","Medium","9","0.21","High","7","-1.32","Medium",0,0,0,0,"7530_2014-01-02"
"7921","1","11","Low","2","-1.31","Low","2","-2.64","Low",1,1,1,0,"7531_2013-02-14"
"7922","1","14","Low","1","-1.8","Low","1","-3.44","Low",0,0,0,0,"7532_2014-07-15"
"7923","1","15","Low","2","-1.3","Low","1","-2.97","Low",0,0,0,0,"7533_2014-08-27"
"7924","4","21","Low","1","-1.5","Low","2","-2.77","Low",1,0,1,0,"7534_2013-07-01"
"7925","3","19","Low","3","-0.96","Low","1","-3.04","Low",1,0,1,0,"7535_2013-01-10"
"7926","1","13","Low","1","-1.65","Low","1","-3.16","Low",0,0,0,0,"7536_2014-01-28"
"7927","3","18","Low","1","-1.86","Low","1","-3.06","Low",1,1,1,0,"7537_2013-08-04"
"7928","1","14","Low","2","-1.26","Low","3","-2.42","Low",1,1,NA,NA,"7537_2014-05-08"
"7929","3","18","Low","1","-2.36","Low","1","-3.9","Low",0,0,0,0,"7538_2013-10-30"
"7930","2","16","Low","1","-2.45","Low","1","-4.04","Low",0,0,0,0,"7539_2014-08-06"
"7931","6","25","Medium","8","0.24","High","4","-2.13","Low",1,0,1,0,"7540_2013-03-29"
"7932","8","29","High","7","0","Medium","5","-1.88","Medium",0,0,NA,NA,"7540_2013-05-09"
"7933","6","25","Medium","1","-1.4","Low","1","-3.41","Low",1,0,0,0,"7541_2013-03-02"
"7934","10","39","High","2","-1.35","Low","1","-3.37","Low",1,0,NA,NA,"7541_2013-04-28"
"7935","7","25","Medium","8","-0.13","High","2","-2.63","Low",1,1,1,0,"7542_2013-12-14"
"7936","3","18","Low","8","0.19","High","9","-0.85","High",1,0,1,0,"7543_2014-06-27"
"7937","3","19","Low","3","-1.18","Low","1","-3.45","Low",0,0,-1,0,"7544_2013-11-25"
"7938","1","14","Low","5","-0.43","Medium","4","-2.1","Low",0,0,0,0,"7545_2013-05-09"
"7939","1","15","Low","10","0.99","High","8","-1.14","High",0,0,1,0,"7546_2013-02-16"
"7940","5","22","Medium","2","-1.59","Low","1","-3.62","Low",0,0,0,0,"7547_2013-05-25"
"7941","1","12","Low","1","-1.92","Low","1","-3.29","Low",0,0,0,0,"7548_2013-05-03"
"7942","1","14","Low","1","-2.44","Low","1","-4.14","Low",0,0,-1,0,"7549_2013-09-04"
"7943","5","23","Medium","3","-0.86","Low","2","-2.6","Low",0,0,-1,0,"7550_2013-08-01"
"7944","1","11","Low","2","-1.09","Low","5","-1.9","Medium",1,1,1,0,"7551_2014-03-07"
"7945","7","27","Medium","5","-0.34","Medium","6","-1.51","Medium",1,0,1,0,"7552_2014-05-02"
"7946","2","16","Low","5","-0.63","Medium","7","-1.37","Medium",0,0,0,0,"7553_2014-02-27"
"7947","5","23","Medium","4","-0.55","Low","1","-3.44","Low",0,0,0,0,"7554_2014-12-21"
"7948","1","11","Low","1","-2.47","Low","1","-3.98","Low",0,0,0,0,"7555_2013-08-20"
"7949","1","13","Low","6","-0.15","Medium","5","-1.85","Medium",0,0,0,0,"7556_2013-02-11"
"7950","3","20","Low","9","0.48","High","8","-1.11","High",0,0,0,0,"7557_2013-11-13"
"7951","3","18","Low","1","-2.16","Low","1","-3.62","Low",0,0,0,0,"7558_2014-04-28"
"7952","6","24","Medium","3","-0.78","Low","1","-3.36","Low",0,0,0,0,"7559_2013-01-13"
"7953","5","22","Medium","7","-0.05","Medium","3","-2.29","Low",1,0,1,0,"7560_2013-02-20"
"7954","5","23","Medium","9","0.49","High","8","-1.16","High",0,0,0,0,"7561_2013-05-07"
"7955","1","13","Low","6","-0.3","Medium","6","-1.54","Medium",0,0,0,0,"7562_2013-08-22"
"7956","1","14","Low","3","-1.11","Low","2","-2.65","Low",0,0,0,0,"7563_2013-01-22"
"7957","1","11","Low","3","-0.89","Low","3","-2.4","Low",0,0,0,0,"7564_2014-02-28"
"7958","3","19","Low","3","-0.77","Low","1","-3.24","Low",0,0,0,0,"7565_2014-08-08"
